time,wb_dat_o[7],wb_dat_o[6],wb_dat_o[5],wb_dat_o[4],wb_dat_o[3],wb_dat_o[2],wb_dat_o[1],wb_dat_o[0],wb_ack_o,wb_inta_o,scl_pad_o,scl_padoen_o
1.40298e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.403e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.403e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40302e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40302e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40304e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40304e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40306e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40306e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40308e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40308e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4031e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4031e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40312e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40312e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40314e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40314e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40316e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40316e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40318e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40318e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4032e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4032e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40322e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40322e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40324e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40324e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40326e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40326e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40328e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40328e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4033e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4033e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40332e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40332e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40334e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40334e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40336e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40336e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40338e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40338e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4034e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4034e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40342e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40342e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40344e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40344e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40346e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40346e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40348e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40348e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4035e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4035e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40352e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40352e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40354e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40354e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40356e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40356e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40358e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40358e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4036e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4036e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40362e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40362e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40364e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40364e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40366e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40366e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40368e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40368e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4037e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4037e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40372e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40372e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40374e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40374e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40376e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40376e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40378e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40378e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4038e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4038e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40382e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40382e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40384e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40384e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40386e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40386e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40388e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40388e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4039e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4039e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40392e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40392e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40394e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40394e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40396e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40396e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40398e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40398e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.404e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.404e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40402e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40402e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40404e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40404e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40406e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40406e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40408e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40408e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4041e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4041e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40412e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40412e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40414e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40414e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40416e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40416e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40418e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40418e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4042e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4042e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40422e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40422e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40424e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40424e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40426e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40426e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40428e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40428e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4043e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4043e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40432e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40432e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40434e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40434e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40436e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40436e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40438e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40438e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4044e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4044e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40442e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40442e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40444e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40444e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40446e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40446e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40448e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40448e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4045e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4045e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40452e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40452e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40454e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40454e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40456e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40456e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40458e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40458e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4046e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4046e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40462e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40462e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40464e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40464e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40466e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40466e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40468e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40468e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4047e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4047e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40472e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40472e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40474e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40474e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40476e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40476e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40478e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40478e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4048e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4048e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40482e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40482e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40484e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40484e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40486e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40486e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40488e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40488e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4049e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4049e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40492e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40492e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40494e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40494e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40496e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40496e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40498e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40498e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.405e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.405e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40502e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40502e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40504e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40504e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40506e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40506e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40508e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40508e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4051e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4051e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40512e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40512e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40514e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40514e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40516e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40516e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40518e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40518e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4052e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4052e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40522e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40522e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40524e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40524e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40526e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40526e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40528e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40528e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4053e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4053e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40532e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40532e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40534e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40534e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40536e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40536e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40538e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40538e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4054e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4054e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40542e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40542e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40544e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40544e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40546e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40546e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40548e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40548e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4055e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4055e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40552e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40552e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40554e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40554e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40556e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40556e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40558e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40558e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4056e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4056e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40562e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40562e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40564e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40564e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40566e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40566e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40568e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40568e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4057e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4057e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40572e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40572e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40574e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40574e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40576e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40576e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40578e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40578e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4058e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4058e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40582e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40582e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40584e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40584e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40586e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40586e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40588e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40588e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4059e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4059e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40592e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40592e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40594e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40594e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40596e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40596e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40598e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40598e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.406e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.406e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40602e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40602e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40604e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40604e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40606e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40606e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40608e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40608e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4061e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4061e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40612e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40612e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40614e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40614e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40616e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40616e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40618e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40618e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4062e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4062e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40622e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40622e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40624e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40624e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40626e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40626e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40628e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40628e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4063e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4063e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40632e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40632e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40634e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40634e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40636e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40636e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40638e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40638e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4064e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4064e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40642e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40642e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40644e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40644e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40646e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40646e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40648e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40648e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4065e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4065e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40652e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40652e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40654e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40654e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40656e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40656e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40658e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40658e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4066e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4066e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40662e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40662e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40664e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40664e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40666e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40666e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40668e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40668e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4067e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4067e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40672e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40672e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40674e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40674e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40676e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40676e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40678e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40678e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4068e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4068e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40682e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40682e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40684e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40684e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40686e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40686e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40688e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40688e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4069e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4069e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40692e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40692e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40694e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40694e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40696e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40696e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40698e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40698e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.407e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.407e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40702e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40702e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40704e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40704e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40706e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40706e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40708e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40708e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4071e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4071e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40712e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40712e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40714e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40714e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40716e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40716e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40718e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40718e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4072e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4072e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40722e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40722e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40724e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40724e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40726e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40726e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.40728e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40728e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.4073e+06,0,1,0,0,0,0,1,1,x,0,0,0
1.4073e+06,0,1,0,0,0,0,1,1,0,0,0,0
1.40732e+06,0,1,0,0,0,0,1,1,0,0,0,0
